"x","predicted","std.error","conf.low","conf.high","response.level","group"
4.12,0.582667931267097,0.0280995928356876,0.52759374132891,0.637742121205285,"1","1"
4.12,0.13071167417789,0.00719768525255326,0.116604470310831,0.14481887804495,"2","1"
4.12,0.117543731169224,0.00834392816884239,0.101189932468703,0.133897529869744,"3","1"
4.12,0.125403025998529,0.0127589508676395,0.10039594181744,0.150410110179619,"4","1"
4.12,0.035369375080584,0.00561042812092183,0.0243731380257265,0.0463656121354415,"5","1"
4.12,0.00830426230667491,0.00175475718563913,0.00486500142120935,0.0117435231921405,"6","1"
4.13090909090909,0.581963698465673,0.0277732251161902,0.527529177503417,0.636398219427929,"1","1"
4.13090909090909,0.130794253433781,0.00718075034594629,0.116720241373753,0.144868265493809,"2","1"
4.13090909090909,0.117697451583845,0.00829457227713561,0.101440388653495,0.133954514514196,"3","1"
4.13090909090909,0.125707532581792,0.0126290706498552,0.100955008949864,0.15046005621372,"4","1"
4.13090909090909,0.0354986833456847,0.00556328528610827,0.0245948445491909,0.0464025221421785,"5","1"
4.13090909090909,0.00833838058922365,0.00174700285298862,0.00491431791647722,0.0117624432619701,"6","1"
4.14181818181818,0.581259236804372,0.0274531869962734,0.527451979030833,0.635066494577912,"1","1"
4.14181818181818,0.130876471529276,0.00716461270124731,0.116834088671654,0.144918854386899,"2","1"
4.14181818181818,0.117850953339828,0.00824690193507,0.101687322563057,0.134014584116599,"3","1"
4.14181818181818,0.126012305825271,0.0125017607418011,0.101509305028004,0.150515306622538,"4","1"
4.14181818181818,0.0356283965945453,0.00551682462907741,0.0248156190125301,0.0464411741765606,"5","1"
4.14181818181818,0.00837263590670623,0.0017394284987255,0.00496341869552167,0.0117818531178908,"6","1"
4.15272727272727,0.580554548482343,0.0271397293825074,0.527361656342465,0.633747440622221,"1","1"
4.15272727272727,0.130958327739281,0.00714926183945527,0.116946032017902,0.14497062346066,"2","1"
4.15272727272727,0.11800423545821,0.00820093310635624,0.10193070193013,0.134077768986291,"3","1"
4.15272727272727,0.126317343914947,0.0123771282607853,0.102058618291775,0.150576069538119,"4","1"
4.15272727272727,0.0357585156211699,0.00547109195844062,0.0250353724265196,0.0464816588158202,"5","1"
4.15272727272727,0.00840702878404853,0.00173204373776974,0.0050122854383717,0.0118017721297254,"6","1"
4.16363636363636,0.579849635701592,0.0268331098069538,0.527257706886754,0.63244156451643,"1","1"
4.16363636363636,0.131039821339696,0.00713468698133631,0.11705609181531,0.145023550864082,"2","1"
4.16363636363636,0.118157296962014,0.00815668095349061,0.102170496059789,0.13414409786424,"3","1"
4.16363636363636,0.126622645030897,0.0122552827281942,0.102602732263281,0.150642557798514,"4","1"
4.16363636363636,0.035889041217819,0.00542613467619931,0.0252540126772044,0.0465240697584335,"5","1"
4.16363636363636,0.00844155974798166,0.0017248584161977,0.00506089937380336,0.01182222012216,"6","1"
4.17454545454545,0.579144500666962,0.0265335921652375,0.527139615642622,0.631149385691302,"1","1"
4.17454545454545,0.131120951607437,0.00712087705740125,0.117164289036593,0.145077614178281,"2","1"
4.17454545454545,0.118310136876234,0.00811415978454996,0.102406675933713,0.134213597818755,"3","1"
4.17454545454545,0.126928207347337,0.0121363359428441,0.103141425995084,0.15071498869959,"4","1"
4.17454545454545,0.0360199741749824,0.00538200178097392,0.0254714445195431,0.0465685038304217,"5","1"
4.17454545454545,0.00847622932704772,0.00171788260675352,0.00510924128814305,0.0118432173659524,"6","1"
4.18545454545455,0.578439145586112,0.026241446385301,0.527006855768683,0.629871435403541,"1","1"
4.18545454545455,0.13120171782046,0.00710782071832303,0.117270645203979,0.145132790436941,"2","1"
4.18545454545455,0.118462754227821,0.00807338300065605,0.102639214313137,0.134286294142505,"3","1"
4.18545454545455,0.127234029032651,0.0120204018284574,0.103674474369175,0.150793583696126,"4","1"
4.18545454545455,0.0361513152813529,0.00533874386355283,0.0256875695861052,0.0466150609766007,"5","1"
4.18545454545455,0.00851103805160336,0.00171112660328876,0.00515729153616904,0.0118647845670377,"6","1"
4.19636363636364,0.577733572669499,0.0259569480207833,0.526858889400186,0.628608255938813,"1","1"
4.19636363636364,0.131282119257777,0.00709550634576052,0.117375182368011,0.145189056147543,"2","1"
4.19636363636364,0.118615148045673,0.00803436304442739,0.102868085839875,0.13436221025147,"3","1"
4.19636363636364,0.127540108249428,0.0119075962534592,0.104201648450204,0.150878568048652,"4","1"
4.19636363636364,0.036283065323798,0.00529641309380253,0.0259022864126987,0.0466638442348973,"5","1"
4.19636363636364,0.00854598645382476,0.00170460091406671,0.00520503005423996,0.0118869428534096,"6","1"
4.20727272727273,0.577027784130353,0.0256803777631432,0.526695168605209,0.627360399655497,"1","1"
4.20727272727273,0.131362155199482,0.00708392206355414,0.117477923085627,0.145246387313337,"2","1"
4.20727272727273,0.118767317360617,0.00799711134974569,0.103093267134758,0.134441367586475,"3","1"
4.20727272727273,0.127846443154502,0.0117980368214025,0.104722715896276,0.150970170412729,"4","1"
4.20727272727273,0.0364152250873339,0.00525506319794266,0.0261154904828844,0.0467149596917834,"5","1"
4.20727272727273,0.00858107506771222,0.00169831625387045,0.00525243637576716,0.0119097137596573,"6","1"
4.21818181818182,0.576321782184657,0.0254120208669946,0.526515136510967,0.626128427858346,"1","1"
4.21818181818182,0.131441824926769,0.00707305574925952,0.117578890397576,0.145304759455961,"2","1"
4.21818181818182,0.118919261205398,0.00796163829316783,0.103314736892854,0.134523785517942,"3","1"
4.21818181818182,0.128153031898985,0.0116918426305103,0.105237441430274,0.151068622367695,"4","1"
4.21818181818182,0.0365477953550972,0.00521474942516132,0.0263270742933801,0.0467685164168144,"5","1"
4.21818181818182,0.008616304429095,0.001692283534858,0.00529948964914319,0.0119331192090468,"6","1"
4.22909090909091,0.575615569051125,0.0251521664836339,0.526318228610047,0.624912909492203,"1","1"
4.22909090909091,0.131521127721955,0.00706289504598128,0.117678107805245,0.145364147638664,"2","1"
4.22909090909091,0.119070978614666,0.00792795314732027,0.103532475974797,0.134609481254535,"3","1"
4.22909090909091,0.128459872628301,0.0115891340010478,0.105745587374239,0.151174157882364,"4","1"
4.22909090909091,0.0366807769083181,0.00517552850253109,0.0265369274423967,0.0468246263742396,"5","1"
4.22909090909091,0.00865167507563502,0.00168651385611275,0.00534616865822626,0.0119571814930438,"6","1"
4.24,0.574909146951183,0.0249011068984852,0.52610387425497,0.623714419647396,"1","1"
4.24,0.131600062868503,0.00705342737447169,0.11777559924697,0.145424526490037,"2","1"
4.24,0.11922246862496,0.00789606403661009,0.103746467493582,0.134698469756338,"3","1"
4.24,0.128766963482229,0.0114900321695407,0.106246914248723,0.151287012715736,"4","1"
4.24,0.0368141705262926,0.00513745857719008,0.0267449367429337,0.0468834043096516,"5","1"
4.24,0.00868718754683218,0.00168101849184399,0.00539245184547211,0.0119819232481922,"6","1"
4.25090909090909,0.574202518108944,0.0246591366691463,0.525871498347566,0.622533537870321,"1","1"
4.25090909090909,0.131678629651045,0.0070446399454571,0.117871389073897,0.145485870228193,"2","1"
4.25090909090909,0.119373730274695,0.00786597789558238,0.103956696896165,0.134790763653224,"3","1"
4.25090909090909,0.129074302594933,0.0113946589492172,0.10674118143835,0.151407423751515,"4","1"
