"x","predicted","std.error","conf.low","conf.high","response.level","group"
2.137284,0.603290214603911,0.0306237190616713,0.543268828170363,0.66331160103746,"1","1"
2.137284,0.12812182671124,0.00754678697857222,0.113330396034243,0.142913257388238,"2","1"
2.137284,0.112924344522492,0.00891245246761697,0.0954562586720374,0.130392430372946,"3","1"
2.137284,0.116565089595604,0.0134514837319687,0.0902006659423192,0.142929513248889,"4","1"
2.137284,0.0317398052224019,0.00548095455981266,0.0209973316842685,0.0424822787605353,"5","1"
2.137284,0.00735871934435051,0.00164127946236545,0.00414187070954897,0.010575567979152,"6","1"
2.14086926262626,0.60199052826565,0.0302656285333163,0.542670986370882,0.661310070160418,"1","1"
2.14086926262626,0.128294839569569,0.00751480594730217,0.11356609056205,0.143023588577089,"2","1"
2.14086926262626,0.113222150857776,0.00884533146818069,0.0958856197488233,0.130558681966729,"3","1"
2.14086926262626,0.117117330419941,0.0133200641482455,0.0910104844176162,0.143224176422265,"4","1"
2.14086926262626,0.0319597848318309,0.00544687991979279,0.0212840963609226,0.0426354733027392,"5","1"
2.14086926262626,0.00741536605523285,0.00163838432516355,0.00420419178507734,0.0106265403253884,"6","1"
2.14445452525253,0.600689831113043,0.0299129436486457,0.542061538890122,0.659318123335965,"1","1"
2.14445452525253,0.128466668704667,0.00748415265769602,0.113797999040783,0.14313533836855,"2","1"
2.14445452525253,0.113519296614023,0.00878022695045991,0.0963103680150335,0.130728225213012,"3","1"
2.14445452525253,0.117670670609628,0.0131905627234225,0.091817642735903,0.143523698483352,"4","1"
2.14445452525253,0.0321810928584822,0.00541308179028336,0.0215716475041572,0.0427905382128071,"5","1"
2.14445452525253,0.00747244010015735,0.00163559557429611,0.00426673168126387,0.0106781485190508,"6","1"
2.14803978787879,0.599388136855032,0.0295659314553191,0.541439976033227,0.657336297676837,"1","1"
2.14803978787879,0.128637309273011,0.00745480844981376,0.114026153199732,0.143248465346291,"2","1"
2.14803978787879,0.113815775040832,0.00871716444580433,0.0967304466797421,0.130901103401921,"3","1"
2.14803978787879,0.118225099553448,0.0130631047494197,0.092621884718311,0.143828314388585,"4","1"
2.14803978787879,0.032403734707838,0.00537960815876386,0.021859896465723,0.042947572949953,"5","1"
2.14803978787879,0.00752994456983935,0.00163292388639617,0.0043294725630077,0.010730416576671,"6","1"
2.15162505050505,0.598085459240998,0.0292248672927527,0.54080577189424,0.655365146587756,"1","1"
2.15162505050505,0.128806756437675,0.00742675373356328,0.114250586597842,0.143362926277507,"2","1"
2.15162505050505,0.114111579415489,0.00865616824001767,0.0971458014209352,0.131077357410043,"3","1"
2.15162505050505,0.118780606557714,0.012937819004481,0.093422947270433,0.144138265844994,"4","1"
2.15162505050505,0.0326277157727892,0.00534650927574474,0.0221487501493202,0.0431066813962583,"5","1"
2.15162505050505,0.00758788257533516,0.0016303803518979,0.00439239580451354,0.0107833693461568,"6","1"
2.15521031313131,0.59678181206045,0.0288900347213845,0.540158384494425,0.653405239626476,"1","1"
2.15521031313131,0.128975005368597,0.00739996801361341,0.114471334575167,0.143478676162028,"2","1"
2.15521031313131,0.114406703042774,0.00859726127969889,0.0975563805688832,0.131257025516664,"3","1"
2.15521031313131,0.119337180846942,0.0128148376879436,0.0942205605108463,0.144453801183038,"4","1"
2.15521031313131,0.0328530414330915,0.00531383770794493,0.0224381109058286,0.0432679719603545,"5","1"
2.15521031313131,0.00764625724814461,0.0016279764798241,0.00445548198001107,0.0108370325162781,"6","1"
2.15879557575758,0.595477209142677,0.0285617253939148,0.539497256034281,0.651457162251074,"1","1"
2.15879557575758,0.129142051242887,0.00737442991678609,0.114688434199471,0.143595668286302,"2","1"
2.15879557575758,0.114701139254757,0.00854046507874661,0.0979621352891911,0.131440143220322,"3","1"
2.15879557575758,0.119894811564545,0.0126942963289732,0.0950144479506785,0.144775175178412,"4","1"
2.15879557575758,0.033079717054819,0.00528164838596512,0.0227278764393233,0.0434315576703148,"5","1"
2.15879557575758,0.00770507174031532,0.00162572420155177,0.00451871085647871,0.0108914326241519,"6","1"
2.16238083838384,0.594171664356413,0.0282402388613514,0.538821813273356,0.64952151543947,"1","1"
2.16238083838384,0.12930788924512,0.00735011722181061,0.114901924208224,0.143713854282017,"2","1"
2.16238083838384,0.11499488141059,0.0084857996256351,0.0983630197643222,0.131626743056859,"3","1"
2.16238083838384,0.120453487773521,0.012576333666571,0.0958043267294831,0.145102648817559,"4","1"
2.16238083838384,0.0333077479898112,0.00524999864531324,0.0230179397261132,0.0435975562535092,"5","1"
2.16238083838384,0.00776432922454451,0.0016236358734372,0.00458206138860037,0.0109465970604886,"6","1"
2.1659661010101,0.592865191609456,0.0279258823064123,0.538131468052383,0.647598915166528,"1","1"
2.1659661010101,0.129472514567671,0.00732700689130924,0.115111844946228,0.143833184189114,"2","1"
2.1659661010101,0.115287922896298,0.00843328329211221,0.0987589913723346,0.131816854420261,"3","1"
2.1659661010101,0.121013198457171,0.0124610914981168,0.0965899079128039,0.145436489001538,"4","1"
2.1659661010101,0.0335371395751193,0.00521894825952809,0.0233081889492663,0.0437660902009724,"5","1"
2.1659661010101,0.00782403289428468,0.00162172427817937,0.00464551171619891,0.0110025540723705,"6","1"
2.16955136363636,0.591557804848322,0.0276189701966647,0.537425617972774,0.64568999172387,"1","1"
2.16955136363636,0.129635922411036,0.00730507510586214,0.115318238299186,0.143953606522886,"2","1"
2.16955136363636,0.115580257124543,0.00838293274400036,0.0991500108614805,0.132010503387605,"3","1"
2.16955136363636,0.12157393251981,0.0123487144937346,0.097370896856723,0.145776968182898,"4","1"
2.16955136363636,0.0337678971324437,0.00518855946404863,0.023598507451264,0.0439372868136235,"5","1"
2.16955136363636,0.00788418596384566,0.00162000262479669,0.00470903916438379,0.0110593327633075,"6","1"
2.17313662626263,0.590249518057856,0.0273198238497354,0.536703647248397,0.643795388867316,"1","1"
2.17313662626263,0.129798107984184,0.00728429729999948,0.115521147623502,0.144075068344865,"2","1"
2.17313662626263,0.115871877534398,0.00833476285480135,0.0995360425193056,0.132207712549491,"3","1"
2.17313662626263,0.122135678787494,0.0122393499738295,0.0981469936446071,0.146124363930381,"4","1"
2.17313662626263,0.0340000259675692,0.00515889696937298,0.0238887737076453,0.044111278227493,"5","1"
2.17313662626263,0.00794479166849837,0.00161848454709111,0.00477262024666518,0.0111169630903316,"6","1"
2.17672188888889,0.588940345260868,0.0270287709030454,0.535964927744515,0.641915762777222,"1","1"
2.17672188888889,0.129959066504911,0.00726464819995226,0.115720617672651,0.144197515337171,"2","1"
2.17672188888889,0.116162777591105,0.00828878662281424,0.0999170543348521,0.132408500847359,"3","1"
2.17672188888889,0.122698426008745,0.0121331476472993,0.0989178936009316,0.146478958416559,"4","1"
2.17672188888889,0.0342335313697918,0.00513002796196874,0.0241788613246496,0.0442882014149339,"5","1"
2.17672188888889,0.00800585326457837,0.00161718410047351,0.00483623067127948,0.0111754758578772,"6","1"
2.18030715151515,0.587630300517713,0.0267461446808077,0.535208820218033,0.640051780817394,"1","1"
2.18030715151515,0.130118793200216,0.00724610186298338,0.11591669452046,0.144320891879972,"2","1"
2.18030715151515,0.116452950785827,0.0082450150924912,0.100293018152555,0.132612883419099,"3","1"
2.18030715151515,0.123262162855306,0.0120302593081228,0.0996832878867079,0.146841037823905,"4","1"
2.18030715151515,0.0344684186113482,0.00510202209131168,0.0244686390640496,0.0444681981586469,"5","1"
2.18030715151515,0.00806737402958957,0.00161611575702551,0.00489984535097189,0.0112349027082072,"6","1"
2.18389241414141,0.586319397925905,0.0264722834515917,0.53443467577225,0.638204120079561,"1","1"
2.18389241414141,0.130277283306678,0.0072286317181194,0.11610942548166,0.144445141131696,"2","1"
2.18389241414141,0.116742390635391,0.00820345728074807,0.100663909816412,0.13282087145437,"3","1"
2.18389241414141,0.123826877922884,0.0119308384883518,0.10044286418035,0.147210891665418,"4","1"
2.18389241414141,0.0347046929468339,0.00507495144138004,0.0247579708984394,0.0446514149952285,"5","1"
2.18389241414141,0.00812935726230735,0.00161529439867674,0.00496343841647165,0.011295276108143,"6","1"
2.18747767676768,0.585007651619699,0.0262075295705099,0.533641837537731,0.636373465701667,"1","1"
2.18747767676768,0.130434532070856,0.00721221060809851,0.116298859030065,0.144570205111647,"2","1"
2.18747767676768,0.117031090682032,0.00816412010892374,0.101029709303082,0.133032472060982,"3","1"
2.18747767676768,0.124392559731911,0.0118350400659204,0.101196307447118,0.147588812016703,"4","1"
2.18747767676768,0.0349423596126199,0.00504889048489126,0.025046716100346,0.0448380031248937,"5","1"
2.18747767676768,0.00819180628288274,0.00161473530838167,0.00502698323388949,0.011356629331876,"6","1"
2.19106293939394,0.583695075769683,0.0259522285011757,0.532829642588825,0.634560508950541,"1","1"
2.19106293939394,0.130590534749693,0.00719681083233918,0.11648504471476,0.144696024784626,"2","1"
2.19106293939394,0.117319044493113,0.00812700834107704,0.101390400842546,0.133247688143681,"3","1"
2.19106293939394,0.124959196728304,0.0117430198261974,0.101943300799218,0.147975092657391,"4","1"
2.19106293939394,0.0351814238262619,0.00502391601856339,0.0253347293685238,0.045028118284,"5","1"
2.19106293939394,0.00825472443294428,0.00161445415918824,0.00509045242624445,0.0114189964396441,"6","1"
2.1946482020202,0.582381684582328,0.0257067277139541,0.5319974241026,0.632765945062056,"1","1"
2.1946482020202,0.13074528661094,0.00718240419074446,0.116668033074671,0.144822540147208,"2","1"
2.1946482020202,0.117606245660864,0.00809212452925306,0.101745973025115,0.133466518296613,"3","1"
2.1946482020202,0.125526777284253,0.0116549339768169,0.1026835264475,0.148370028121007,"4","1"
2.1946482020202,0.0354218907859118,0.0050001070777148,0.0256218609947469,0.0452219205770766,"5","1"
2.1946482020202,0.00831811507570324,0.00161446700110063,0.00515381789931762,0.0114824122520888,"6","1"
2.19823346464646,0.581067492299564,0.0254713754587662,0.531144513763685,0.630990470835444,"1","1"
2.19823346464646,0.130898782933584,0.00716896202815081,0.116847875551873,0.144949690315294,"2","1"
2.19823346464646,0.117892687802087,0.0080594689663196,0.102096418893582,0.133688956710591,"3","1"
2.19823346464646,0.126095289698993,0.0115709386160508,0.103416666744209,0.148773912653776,"4","1"
2.19823346464646,0.0356637656697169,0.0049775448285857,0.0259079570742553,0.0454195742651785,"5","1"
2.19823346464646,0.00838198159605563,0.00161479024565166,0.00521705087199179,0.0115469123201195,"6","1"
2.20181872727273,0.579752513198325,0.0252465194127432,0.530270244414358,0.629234781982293,"1","1"
2.20181872727273,0.131051019008294,0.00715645527923197,0.117024624404028,0.14507741361256,"2","1"
2.20181872727273,0.118178364557878,0.00802903964691469,0.102441736019481,0.133914993096275,"3","1"
2.20181872727273,0.126664722199596,0.0114911891558098,0.104142405314672,0.14918703908452,"4","1"
2.20181872727273,0.0359070536352205,0.0049563124368891,0.0261928597627899,0.0456212475076511,"5","1"
